Date,Segment,Easter,DRV,HL,Precio,NPrecio,INPC,IGAE,TAVG,PRCP
01/12/2013,Core_Bote,No Easter,Centro Sur,12.1350,10.4100,10.1946,83.7701,102.7860,71.8710,0.1200
01/12/2013,Core_Bote,No Easter,Norte,15.8145,10.3659,10.1350,83.7701,102.7860,58.5009,0.6401
01/12/2013,Core_Bote,No Easter,Occidente,15.6870,10.3306,10.0696,83.7701,102.7860,64.7255,0.3658
01/12/2013,Core_Bote,No Easter,Sureste,13.5822,10.2980,10.0814,83.7701,102.7860,76.4255,4.3627
01/12/2013,Core_Cuarto,No Easter,Central-Bajio,15.0846,10.0867,10.0158,83.7701,102.7860,62.7436,0.8173
01/12/2013,Core_Cuarto,No Easter,Centro Sur,14.4683,10.1378,10.0677,83.7701,102.7860,71.8710,0.1200
01/12/2013,Core_Cuarto,No Easter,Norte,14.3525,10.1262,9.9704,83.7701,102.7860,59.9545,0.8112
01/12/2013,Core_Cuarto,No Easter,Occidente,15.1582,10.0883,9.9827,83.7701,102.7860,65.9795,0.2236
01/12/2013,Core_Cuarto,No Easter,Sureste,15.9740,10.0088,9.9235,83.7701,102.7860,76.4594,4.1946
01/12/2013,Core_Familiar,No Easter,Central-Bajio,16.4547,9.8128,9.7333,83.7701,102.7860,61.7117,0.7929
01/12/2013,Core_Familiar,No Easter,Centro Sur,14.3264,9.8733,9.7871,83.7701,102.7860,71.8710,0.1200
01/12/2013,Core_Familiar,No Easter,Norte,15.8562,9.9663,9.8187,83.7701,102.7860,58.4919,0.6320
01/12/2013,Core_Familiar,No Easter,Occidente,15.4459,9.9087,9.7712,83.7701,102.7860,67.2661,0.2286
01/12/2013,Core_Familiar,No Easter,Sureste,15.7209,9.8379,9.6863,83.7701,102.7860,76.3944,4.3854
01/12/2013,Core_Laton,No Easter,Central-Bajio,12.6466,10.0507,10.0276,83.7701,102.7860,58.8710,0.8933
01/12/2013,Core_Laton,No Easter,Norte,11.2389,10.3989,10.2573,83.7701,102.7860,58.1110,0.5945
01/12/2013,Core_Laton,No Easter,Occidente,14.4755,10.1175,10.0301,83.7701,102.7860,61.0285,0.4340
01/12/2013,Core_Laton,No Easter,Sureste,9.3407,10.0726,9.9546,83.7701,102.7860,75.4566,2.0383
01/12/2013,Core_Media,No Easter,Central-Bajio,17.0504,9.9504,9.8706,83.7701,102.7860,62.7185,0.8124
01/12/2013,Core_Media,No Easter,Centro Sur,16.4496,9.9598,9.8797,83.7701,102.7860,71.8710,0.1200
01/12/2013,Core_Media,No Easter,Norte,15.4691,10.1412,10.0122,83.7701,102.7860,58.2941,0.6862
01/12/2013,Core_Media,No Easter,Occidente,16.5522,9.9617,9.8663,83.7701,102.7860,63.8316,0.3828
01/12/2013,Core_Media,No Easter,Sureste,15.8821,9.8962,9.7573,83.7701,102.7860,76.5398,3.7847
01/12/2013,Core_Mega,No Easter,Central-Bajio,17.6957,9.8456,9.6831,83.7701,102.7860,61.9503,0.7968
01/12/2013,Core_Mega,No Easter,Centro Sur,16.3117,9.8325,9.7354,83.7701,102.7860,71.8710,0.1200
01/12/2013,Core_Mega,No Easter,Norte,15.7773,9.8357,9.6888,83.7701,102.7860,58.1588,0.7488
01/12/2013,Core_Mega,No Easter,Occidente,16.6128,9.8112,9.7071,83.7701,102.7860,63.5985,0.3351
01/12/2013,Core_Mega,No Easter,Sureste,15.3534,9.6190,9.5446,83.7701,102.7860,76.4447,4.2671
01/12/2013,High.End_Bote,No Easter,Central-Bajio,9.3575,10.4818,10.4340,83.7701,102.7860,61.0920,0.7770
01/12/2013,High.End_Bote,No Easter,Centro Sur,7.7377,10.5320,10.5167,83.7701,102.7860,71.8710,0.1200
01/12/2013,High.End_Bote,No Easter,Norte,5.7686,10.3616,10.3133,83.7701,102.7860,53.2002,0.3734
01/12/2013,High.End_Bote,No Easter,Occidente,8.1105,10.1577,10.0839,83.7701,102.7860,60.1408,0.4080
01/12/2013,High.End_Bote,No Easter,Sureste,4.7123,10.4178,10.3570,83.7701,102.7860,76.3226,2.6300
01/12/2013,High.End_Media,No Easter,Central-Bajio,4.7589,11.6506,11.6055,83.7701,102.7860,76.1613,1.1600
01/12/2013,Value_Media,No Easter,Central-Bajio,14.8484,10.1988,10.1227,83.7701,102.7860,63.1576,0.8418
01/12/2013,Value_Media,No Easter,Centro Sur,13.5699,10.2181,10.0991,83.7701,102.7860,71.8710,0.1200
01/12/2013,Value_Media,No Easter,Norte,13.7589,10.2630,10.0543,83.7701,102.7860,59.0197,0.8767
01/12/2013,Value_Media,No Easter,Occidente,13.6557,10.1651,10.0977,83.7701,102.7860,63.6347,0.4123
01/12/2013,Value_Media,No Easter,Sureste,13.0454,10.2490,10.1210,83.7701,102.7860,76.4104,4.5776
01/01/2014,Core.plus_Bote,No Easter,Central-Bajio,15.6807,10.4927,10.1782,84.5191,98.6940,60.3902,0.0421
01/01/2014,Core.plus_Bote,No Easter,Centro Sur,14.1793,10.4676,10.2299,84.5191,98.6940,70.6774,0.0000
01/01/2014,Core.plus_Bote,No Easter,Norte,15.0143,10.4297,10.1787,84.5191,98.6940,59.3224,0.3408
01/01/2014,Core.plus_Bote,No Easter,Occidente,15.2525,10.4384,10.2305,84.5191,98.6940,62.6927,0.5506
01/01/2014,Core.plus_Bote,No Easter,Sureste,15.0502,10.3811,10.1350,84.5191,98.6940,72.5154,4.0165
01/01/2014,Core.plus_Familiar,No Easter,Norte,10.2811,10.2792,10.2107,84.5191,98.6940,61.5151,0.0595
01/01/2014,Core.plus_Laton,No Easter,Norte,9.3506,10.2327,10.1706,84.5191,98.6940,62.2903,0.4000
01/01/2014,Core.plus_Laton,No Easter,Sureste,10.1893,9.8730,9.8329,84.5191,98.6940,70.0323,4.9900
01/01/2014,Core.plus_Media,No Easter,Central-Bajio,12.8213,10.4521,10.3935,84.5191,98.6940,58.7445,0.0303
01/01/2014,Core.plus_Media,No Easter,Centro Sur,10.9494,10.3913,10.3276,84.5191,98.6940,70.6774,0.0000
01/01/2014,Core.plus_Media,No Easter,Norte,11.1248,10.4594,10.3215,84.5191,98.6940,58.8057,0.3601
01/01/2014,Core.plus_Media,No Easter,Occidente,11.4576,10.3847,10.2766,84.5191,98.6940,61.8041,0.7251
01/01/2014,Core.plus_Media,No Easter,Sureste,11.8571,10.3229,10.1984,84.5191,98.6940,72.6491,3.9599
01/01/2014,Core_Bote,No Easter,Central-Bajio,14.3129,10.3288,10.1722,84.5191,98.6940,59.2458,0.0347
01/01/2014,Core_Bote,No Easter,Centro Sur,11.7381,10.4049,10.1832,84.5191,98.6940,70.6774,0.0000
01/01/2014,Core_Bote,No Easter,Norte,15.3451,10.3616,10.0929,84.5191,98.6940,59.5251,0.3206
01/01/2014,Core_Bote,No Easter,Occidente,15.1491,10.3419,10.0577,84.5191,98.6940,63.2339,0.7034
01/01/2014,Core_Bote,No Easter,Sureste,13.1646,10.2883,10.0635,84.5191,98.6940,72.4772,4.0738
01/01/2014,Core_Cuarto,No Easter,Central-Bajio,14.3579,10.0713,9.9687,84.5191,98.6940,59.7289,0.0392
01/01/2014,Core_Cuarto,No Easter,Centro Sur,13.6871,10.1151,9.9922,84.5191,98.6940,70.6774,0.0000
01/01/2014,Core_Cuarto,No Easter,Norte,13.6350,10.1105,9.8126,84.5191,98.6940,60.9299,0.3372
01/01/2014,Core_Cuarto,No Easter,Occidente,14.5298,10.0941,9.9559,84.5191,98.6940,64.5494,0.7968
01/01/2014,Core_Cuarto,No Easter,Sureste,15.1761,9.9818,9.8475,84.5191,98.6940,72.6663,3.8770
01/01/2014,Core_Familiar,No Easter,Central-Bajio,16.1269,9.8172,9.7152,84.5191,98.6940,59.1117,0.0340
01/01/2014,Core_Familiar,No Easter,Centro Sur,14.0687,9.8708,9.7527,84.5191,98.6940,70.6774,0.0000
01/01/2014,Core_Familiar,No Easter,Norte,15.5829,9.9763,9.7759,84.5191,98.6940,59.9215,0.2669
01/01/2014,Core_Familiar,No Easter,Occidente,15.0881,9.9039,9.7605,84.5191,98.6940,66.0019,0.6791
01/01/2014,Core_Familiar,No Easter,Sureste,15.2662,9.8611,9.6576,84.5191,98.6940,72.8183,3.8460
01/01/2014,Core_Laton,No Easter,Central-Bajio,12.2114,10.0196,9.9971,84.5191,98.6940,57.4665,0.0000
01/01/2014,Core_Laton,No Easter,Norte,10.7534,10.3453,10.2435,84.5191,98.6940,60.4505,0.2288
01/01/2014,Core_Laton,No Easter,Occidente,13.5865,10.1631,10.0962,84.5191,98.6940,58.8968,0.4123
01/01/2014,Core_Laton,No Easter,Sureste,8.7885,10.0655,9.9278,84.5191,98.6940,71.9848,3.8612
01/01/2014,Core_Media,No Easter,Central-Bajio,16.5268,9.9483,9.8445,84.5191,98.6940,59.6869,0.0405
01/01/2014,Core_Media,No Easter,Centro Sur,16.0999,9.9181,9.8003,84.5191,98.6940,70.6774,0.0000
01/01/2014,Core_Media,No Easter,Norte,15.0687,10.1151,9.9466,84.5191,98.6940,59.4293,0.3313
01/01/2014,Core_Media,No Easter,Occidente,16.1473,9.9539,9.8486,84.5191,98.6940,62.2838,0.5962
01/01/2014,Core_Media,No Easter,Sureste,15.6831,9.8428,9.6911,84.5191,98.6940,72.7230,3.9871
01/01/2014,Core_Mega,No Easter,Central-Bajio,17.2027,9.8530,9.6720,84.5191,98.6940,58.6541,0.0310
01/01/2014,Core_Mega,No Easter,Centro Sur,15.9883,9.8285,9.6923,84.5191,98.6940,70.6774,0.0000
01/01/2014,Core_Mega,No Easter,Norte,15.6509,9.8207,9.6071,84.5191,98.6940,59.2464,0.3106
01/01/2014,Core_Mega,No Easter,Occidente,16.2774,9.8079,9.6979,84.5191,98.6940,61.8836,0.6467
01/01/2014,Core_Mega,No Easter,Sureste,14.9449,9.6213,9.5361,84.5191,98.6940,72.6717,3.8719
01/01/2014,High.End_Bote,No Easter,Central-Bajio,9.0095,10.4308,10.3893,84.5191,98.6940,58.5964,0.0275
01/01/2014,High.End_Bote,No Easter,Centro Sur,7.1275,10.5197,10.4968,84.5191,98.6940,70.6774,0.0000
01/01/2014,High.End_Bote,No Easter,Norte,5.5679,10.3224,10.2584,84.5191,98.6940,54.2925,0.4295
01/01/2014,High.End_Bote,No Easter,Occidente,7.9041,10.2039,10.1488,84.5191,98.6940,55.4817,0.3370
01/01/2014,High.End_Bote,No Easter,Sureste,3.4017,10.4515,10.4083,84.5191,98.6940,71.9355,5.0000
01/01/2014,High.End_Media,No Easter,Central-Bajio,3.8486,11.6499,11.6312,84.5191,98.6940,71.1935,0.1300
01/01/2014,Value_Bote,No Easter,Norte,3.6866,9.6550,9.6550,84.5191,98.6940,62.2903,0.4000
01/01/2014,Value_Media,No Easter,Central-Bajio,14.3470,10.2361,10.0907,84.5191,98.6940,59.8425,0.0379
01/01/2014,Value_Media,No Easter,Centro Sur,13.0786,10.1887,10.0072,84.5191,98.6940,70.6774,0.0000
01/01/2014,Value_Media,No Easter,Norte,13.1924,10.2433,9.9904,84.5191,98.6940,59.7507,0.3669
01/01/2014,Value_Media,No Easter,Occidente,13.0812,10.1959,10.1068,84.5191,98.6940,62.0963,0.5713
01/01/2014,Value_Media,No Easter,Sureste,12.9632,10.0732,9.9109,84.5191,98.6940,72.4878,4.0082
01/02/2014,Core.plus_Bote,No Easter,Central-Bajio,15.6006,10.4695,10.2151,84.7332,96.9280,66.1071,0.8840
01/02/2014,Core.plus_Bote,No Easter,Centro Sur,14.3066,10.4958,10.2615,84.7332,96.9280,75.6429,0.0000
01/02/2014,Core.plus_Bote,No Easter,Norte,15.1851,10.4270,10.1929,84.7332,96.9280,64.8916,0.0586
01/02/2014,Core.plus_Bote,No Easter,Occidente,15.2420,10.4277,10.2457,84.7332,96.9280,66.9698,0.0000
01/02/2014,Core.plus_Bote,No Easter,Sureste,15.2082,10.3791,10.1836,84.7332,96.9280,77.6573,0.3826
01/02/2014,Core.plus_Familiar,No Easter,Norte,10.3454,10.2873,10.1592,84.7332,96.9280,63.9940,0.0037
01/02/2014,Core.plus_Laton,No Easter,Norte,9.5599,10.2215,10.1664,84.7332,96.9280,67.1786,0.0000
01/02/2014,Core.plus_Laton,No Easter,Occidente,10.0370,9.5286,9.5286,84.7332,96.9280,NA,NA
01/02/2014,Core.plus_Laton,No Easter,Sureste,10.8922,9.8343,9.8135,84.7332,96.9280,74.8929,0.0000
01/02/2014,Core.plus_Media,No Easter,Central-Bajio,12.8300,10.4575,10.3996,84.7332,96.9280,64.7307,0.7468
01/02/2014,Core.plus_Media,No Easter,Centro Sur,11.0831,10.3660,10.3022,84.7332,96.9280,75.6429,0.0000
01/02/2014,Core.plus_Media,No Easter,Norte,11.3650,10.4487,10.3644,84.7332,96.9280,64.6750,0.0624
01/02/2014,Core.plus_Media,No Easter,Occidente,11.4479,10.3745,10.2841,84.7332,96.9280,66.4381,0.0000
01/02/2014,Core.plus_Media,No Easter,Sureste,11.9879,10.3268,10.2395,84.7332,96.9280,77.6922,0.3623
01/02/2014,Core_Bote,No Easter,Central-Bajio,14.5255,10.3420,10.1202,84.7332,96.9280,64.9821,0.6903
01/02/2014,Core_Bote,No Easter,Centro Sur,11.9144,10.4036,10.1357,84.7332,96.9280,75.6429,0.0000
01/02/2014,Core_Bote,No Easter,Norte,15.4394,10.3501,10.0870,84.7332,96.9280,64.7985,0.0436
01/02/2014,Core_Bote,No Easter,Occidente,15.2807,10.3425,10.0667,84.7332,96.9280,67.2796,0.0000
01/02/2014,Core_Bote,No Easter,Sureste,13.3190,10.3288,10.1107,84.7332,96.9280,77.6330,0.4335
01/02/2014,Core_Cuarto,No Easter,Central-Bajio,14.4259,10.0600,9.9796,84.7332,96.9280,65.5884,0.8353
01/02/2014,Core_Cuarto,No Easter,Centro Sur,13.6632,10.1198,10.0359,84.7332,96.9280,75.6429,0.0000
01/02/2014,Core_Cuarto,No Easter,Norte,13.7643,10.1106,9.9093,84.7332,96.9280,65.5883,0.0346
01/02/2014,Core_Cuarto,No Easter,Occidente,14.4751,10.0975,9.9759,84.7332,96.9280,68.1740,0.0000
01/02/2014,Core_Cuarto,No Easter,Sureste,15.2036,10.0021,9.9071,84.7332,96.9280,77.5755,0.3571
01/02/2014,Core_Familiar,No Easter,Central-Bajio,16.1646,9.8261,9.7570,84.7332,96.9280,64.4917,0.6931
01/02/2014,Core_Familiar,No Easter,Centro Sur,14.2772,9.8699,9.6834,84.7332,96.9280,75.6429,0.0000
01/02/2014,Core_Familiar,No Easter,Norte,15.8247,9.9758,9.7713,84.7332,96.9280,64.6951,0.0537
01/02/2014,Core_Familiar,No Easter,Occidente,15.2865,9.9023,9.7309,84.7332,96.9280,69.1539,0.0000
01/02/2014,Core_Familiar,No Easter,Sureste,15.6048,9.8917,9.6109,84.7332,96.9280,77.5752,0.3205
01/02/2014,Core_Laton,No Easter,Central-Bajio,12.1420,10.0727,10.0489,84.7332,96.9280,63.1199,0.2571
01/02/2014,Core_Laton,No Easter,Norte,10.9532,10.3608,10.2420,84.7332,96.9280,64.9091,0.0524
01/02/2014,Core_Laton,No Easter,Occidente,13.8253,10.1825,10.0506,84.7332,96.9280,64.6632,0.0000
01/02/2014,Core_Laton,No Easter,Sureste,8.8269,10.0460,9.9310,84.7332,96.9280,76.8891,0.4684
01/02/2014,Core_Media,No Easter,Central-Bajio,16.5612,9.9446,9.8617,84.7332,96.9280,65.2904,0.8444
01/02/2014,Core_Media,No Easter,Centro Sur,16.0208,9.9152,9.8362,84.7332,96.9280,75.6429,0.0000
01/02/2014,Core_Media,No Easter,Norte,15.2584,10.0972,9.9476,84.7332,96.9280,64.8383,0.0478
01/02/2014,Core_Media,No Easter,Occidente,16.2310,9.9484,9.8651,84.7332,96.9280,66.7935,0.0000
01/02/2014,Core_Media,No Easter,Sureste,15.4838,9.8706,9.7699,84.7332,96.9280,77.5967,0.3787
01/02/2014,Core_Mega,No Easter,Central-Bajio,17.4804,9.8495,9.6088,84.7332,96.9280,64.7843,0.7409
01/02/2014,Core_Mega,No Easter,Centro Sur,16.1927,9.8383,9.6241,84.7332,96.9280,75.6429,0.0000
01/02/2014,Core_Mega,No Easter,Norte,15.8478,9.8152,9.5675,84.7332,96.9280,64.6666,0.0577
01/02/2014,Core_Mega,No Easter,Occidente,16.5270,9.7950,9.6658,84.7332,96.9280,66.2239,0.0000
01/02/2014,Core_Mega,No Easter,Sureste,15.0276,9.6483,9.5446,84.7332,96.9280,77.6144,0.3765
01/02/2014,High.End_Bote,No Easter,Central-Bajio,9.1267,10.5549,10.4956,84.7332,96.9280,64.0981,0.6458
01/02/2014,High.End_Bote,No Easter,Centro Sur,7.5818,10.6519,10.6375,84.7332,96.9280,75.6429,0.0000
01/02/2014,High.End_Bote,No Easter,Norte,5.6702,10.5823,10.3760,84.7332,96.9280,62.1799,0.1309
01/02/2014,High.End_Bote,No Easter,Occidente,7.8106,10.6379,10.5309,84.7332,96.9280,62.6599,0.0000
01/02/2014,High.End_Bote,No Easter,Sureste,4.4536,10.4507,10.4111,84.7332,96.9280,77.1071,0.4500
01/02/2014,High.End_Media,No Easter,Central-Bajio,5.0269,11.6512,11.6351,84.7332,96.9280,76.3214,2.2300
01/02/2014,Value_Bote,No Easter,Norte,3.2056,9.6549,9.6549,84.7332,96.9280,67.1786,0.0000
01/02/2014,Value_Media,No Easter,Central-Bajio,14.4881,10.2305,10.0660,84.7332,96.9280,65.7787,0.8233
01/02/2014,Value_Media,No Easter,Centro Sur,12.8562,10.2225,10.0611,84.7332,96.9280,75.6429,0.0000
01/02/2014,Value_Media,No Easter,Norte,13.3206,10.2553,10.0491,84.7332,96.9280,65.1573,0.0521
01/02/2014,Value_Media,No Easter,Occidente,13.2336,10.1629,10.0901,84.7332,96.9280,66.4283,0.0000
01/02/2014,Value_Media,No Easter,Sureste,12.8267,10.1996,10.0834,84.7332,96.9280,77.5509,0.3535
01/03/2014,Core.plus_Bote,No Easter,Central-Bajio,15.6538,10.4885,10.2526,84.9653,101.1090,69.3399,0.2182
01/03/2014,Core.plus_Bote,No Easter,Centro Sur,14.5392,10.4373,10.2612,84.9653,101.1090,78.7097,0.0100
01/03/2014,Core.plus_Bote,No Easter,Norte,15.0664,10.4290,10.2224,84.9653,101.1090,66.5470,0.1259
01/03/2014,Core.plus_Bote,No Easter,Occidente,15.3225,10.4502,10.2571,84.9653,101.1090,70.1647,0.0112
01/03/2014,Core.plus_Bote,No Easter,Sureste,15.5131,10.3669,10.2215,84.9653,101.1090,79.8646,0.6823
01/03/2014,Core.plus_Familiar,No Easter,Norte,11.1030,10.2942,10.1450,84.9653,101.1090,65.2627,0.0412
01/03/2014,Core.plus_Laton,No Easter,Central-Bajio,-0.1287,10.2517,10.2517,84.9653,101.1090,66.2258,0.4000
01/03/2014,Core.plus_Laton,No Easter,Norte,9.9265,10.2145,10.1532,84.9653,101.1090,70.4516,0.4100
01/03/2014,Core.plus_Laton,No Easter,Occidente,9.6246,9.5286,9.5286,84.9653,101.1090,NA,NA
01/03/2014,Core.plus_Laton,No Easter,Sureste,10.6800,9.8995,9.8686,84.9653,101.1090,77.5806,0.2100
01/03/2014,Core.plus_Media,No Easter,Central-Bajio,13.3222,10.3905,10.3384,84.9653,101.1090,68.1996,0.2148
01/03/2014,Core.plus_Media,No Easter,Centro Sur,11.6093,10.3295,10.2702,84.9653,101.1090,78.7097,0.0100
01/03/2014,Core.plus_Media,No Easter,Norte,11.4872,10.4521,10.3358,84.9653,101.1090,66.2766,0.1137
01/03/2014,Core.plus_Media,No Easter,Occidente,11.7161,10.3799,10.2965,84.9653,101.1090,68.5709,0.0120
01/03/2014,Core.plus_Media,No Easter,Sureste,12.1624,10.3287,10.2338,84.9653,101.1090,79.8629,0.6214
01/03/2014,Core_Bote,No Easter,Central-Bajio,14.8350,10.3252,10.1647,84.9653,101.1090,68.6856,0.2309
01/03/2014,Core_Bote,No Easter,Centro Sur,12.4629,10.3911,10.1190,84.9653,101.1090,78.7097,0.0100
01/03/2014,Core_Bote,No Easter,Norte,15.8576,10.3354,10.0933,84.9653,101.1090,66.3553,0.1046
01/03/2014,Core_Bote,No Easter,Occidente,15.6062,10.3450,10.0562,84.9653,101.1090,69.4188,0.0106
01/03/2014,Core_Bote,No Easter,Sureste,13.5978,10.3329,10.1280,84.9653,101.1090,79.8289,0.6123
01/03/2014,Core_Cuarto,No Easter,Central-Bajio,14.5478,10.0781,9.9985,84.9653,101.1090,69.0425,0.2142
01/03/2014,Core_Cuarto,No Easter,Centro Sur,13.8678,10.1187,10.0343,84.9653,101.1090,78.7097,0.0100
01/03/2014,Core_Cuarto,No Easter,Norte,14.0526,10.1126,9.9202,84.9653,101.1090,67.1748,0.1281
01/03/2014,Core_Cuarto,No Easter,Occidente,14.7196,10.0880,9.9540,84.9653,101.1090,71.0314,0.0103
01/03/2014,Core_Cuarto,No Easter,Sureste,15.5094,9.9579,9.8593,84.9653,101.1090,79.7816,0.5962
01/03/2014,Core_Familiar,No Easter,Central-Bajio,16.3729,9.8109,9.7456,84.9653,101.1090,68.0131,0.2040
01/03/2014,Core_Familiar,No Easter,Centro Sur,14.3864,9.8846,9.6917,84.9653,101.1090,78.7097,0.0100
01/03/2014,Core_Familiar,No Easter,Norte,15.8579,9.9686,9.7801,84.9653,101.1090,66.3095,0.1074
01/03/2014,Core_Familiar,No Easter,Occidente,15.3900,9.9118,9.7438,84.9653,101.1090,71.7196,0.0077
01/03/2014,Core_Familiar,No Easter,Sureste,16.0159,9.8851,9.5553,84.9653,101.1090,79.7895,0.6056
01/03/2014,Core_Laton,No Easter,Central-Bajio,12.3166,10.0733,10.0497,84.9653,101.1090,66.6158,0.1313
01/03/2014,Core_Laton,No Easter,Norte,12.2311,10.3641,10.1466,84.9653,101.1090,66.3451,0.0943
01/03/2014,Core_Laton,No Easter,Occidente,14.3571,10.0536,9.9483,84.9653,101.1090,66.6762,0.0166
01/03/2014,Core_Laton,No Easter,Sureste,7.6739,10.0516,9.9526,84.9653,101.1090,79.2713,0.5953
01/03/2014,Core_Media,No Easter,Central-Bajio,16.7409,9.9554,9.8737,84.9653,101.1090,68.7466,0.2076
01/03/2014,Core_Media,No Easter,Centro Sur,16.1989,9.9415,9.8641,84.9653,101.1090,78.7097,0.0100
01/03/2014,Core_Media,No Easter,Norte,15.1828,10.1054,9.9650,84.9653,101.1090,66.5270,0.1085
01/03/2014,Core_Media,No Easter,Occidente,16.3688,9.9495,9.8649,84.9653,101.1090,69.0460,0.0118
01/03/2014,Core_Media,No Easter,Sureste,15.7596,9.8428,9.7537,84.9653,101.1090,79.8274,0.5327
01/03/2014,Core_Mega,No Easter,Central-Bajio,17.6301,9.8438,9.6228,84.9653,101.1090,68.4079,0.2093
01/03/2014,Core_Mega,No Easter,Centro Sur,16.3570,9.8337,9.6129,84.9653,101.1090,78.7097,0.0100
01/03/2014,Core_Mega,No Easter,Norte,16.0682,9.8153,9.5656,84.9653,101.1090,66.3484,0.1282
01/03/2014,Core_Mega,No Easter,Occidente,16.6799,9.7880,9.6605,84.9653,101.1090,68.7582,0.0132
01/03/2014,Core_Mega,No Easter,Sureste,15.3007,9.6189,9.5311,84.9653,101.1090,79.8222,0.6160
01/03/2014,High.End_Bote,No Easter,Central-Bajio,9.0721,10.5832,10.5252,84.9653,101.1090,67.0954,0.2417
01/03/2014,High.End_Bote,No Easter,Centro Sur,7.6171,10.7239,10.7065,84.9653,101.1090,78.7097,0.0100
01/03/2014,High.End_Bote,No Easter,Norte,3.7709,10.7080,10.6453,84.9653,101.1090,63.7128,0.1082
01/03/2014,High.End_Bote,No Easter,Occidente,7.0411,10.4815,10.4083,84.9653,101.1090,65.8840,0.0193
01/03/2014,High.End_Bote,No Easter,Sureste,4.4447,10.5859,10.5321,84.9653,101.1090,79.5484,0.3000
01/03/2014,High.End_Media,No Easter,Central-Bajio,4.9193,11.6507,11.6339,84.9653,101.1090,79.5806,0.2400
01/03/2014,High.End_Media,No Easter,Norte,4.7485,11.0892,10.9455,84.9653,101.1090,62.0000,0.2400
01/03/2014,Value_Bote,No Easter,Norte,3.3323,9.6552,9.6552,84.9653,101.1090,70.4516,0.4100
01/03/2014,Value_Media,No Easter,Central-Bajio,14.5554,10.2039,10.0605,84.9653,101.1090,69.1296,0.2123
01/03/2014,Value_Media,No Easter,Centro Sur,13.0710,10.2165,10.1122,84.9653,101.1090,78.7097,0.0100
01/03/2014,Value_Media,No Easter,Norte,13.3899,10.2707,10.0687,84.9653,101.1090,67.0066,0.1353
01/03/2014,Value_Media,No Easter,Occidente,13.3616,10.1601,10.0905,84.9653,101.1090,68.7226,0.0119
01/03/2014,Value_Media,No Easter,Sureste,13.1615,10.1476,10.0331,84.9653,101.1090,79.7724,0.6277
01/04/2014,Core.plus_Bote,Easter,Central-Bajio,15.8171,10.4901,10.2650,84.8068,100.3240,72.2899,0.9467
01/04/2014,Core.plus_Bote,Easter,Centro Sur,14.6537,10.4552,10.2792,84.8068,100.3240,80.6667,0.2700
01/04/2014,Core.plus_Bote,Easter,Norte,15.5094,10.4330,10.2645,84.8068,100.3240,72.6524,0.0022
01/04/2014,Core.plus_Bote,Easter,Occidente,15.5935,10.4650,10.2629,84.8068,100.3240,75.0307,0.0000
01/04/2014,Core.plus_Bote,Easter,Sureste,15.6604,10.3822,10.2348,84.8068,100.3240,81.9959,1.2796
01/04/2014,Core.plus_Familiar,Easter,Norte,10.1979,10.2638,10.1429,84.8068,100.3240,70.6357,0.0002
01/04/2014,Core.plus_Laton,Easter,Norte,10.0270,10.2384,10.1866,84.8068,100.3240,76.9667,0.0100
01/04/2014,Core.plus_Laton,Easter,Sureste,10.9042,9.8949,9.8581,84.8068,100.3240,81.2667,0.4400
01/04/2014,Core.plus_Media,Easter,Central-Bajio,13.2700,10.4344,10.3771,84.8068,100.3240,71.1349,1.0645
01/04/2014,Core.plus_Media,Easter,Centro Sur,11.5932,10.3843,10.3187,84.8068,100.3240,80.6667,0.2700
01/04/2014,Core.plus_Media,Easter,Norte,11.3541,10.4458,10.3565,84.8068,100.3240,72.4757,0.0016
01/04/2014,Core.plus_Media,Easter,Occidente,11.5890,10.3176,10.2383,84.8068,100.3240,72.8820,0.0000
01/04/2014,Core.plus_Media,Easter,Sureste,12.1333,10.3679,10.2693,84.8068,100.3240,82.0299,1.1090
01/04/2014,Core_Bote,Easter,Central-Bajio,15.1530,10.3274,10.1653,84.8068,100.3240,72.0369,0.9626
01/04/2014,Core_Bote,Easter,Centro Sur,12.8663,10.4037,10.1331,84.8068,100.3240,80.6667,0.2700
01/04/2014,Core_Bote,Easter,Norte,16.2780,10.3352,10.1126,84.8068,100.3240,72.4651,0.0018
01/04/2014,Core_Bote,Easter,Occidente,15.9551,10.3580,10.0716,84.8068,100.3240,74.0485,0.0000
01/04/2014,Core_Bote,Easter,Sureste,14.1270,10.2918,10.0925,84.8068,100.3240,82.0123,0.9431
01/04/2014,Core_Cuarto,Easter,Central-Bajio,14.7028,10.1242,10.0435,84.8068,100.3240,72.0053,0.9875
01/04/2014,Core_Cuarto,Easter,Centro Sur,14.2884,10.1176,10.0390,84.8068,100.3240,80.6667,0.2700
01/04/2014,Core_Cuarto,Easter,Norte,14.3923,10.1261,9.9460,84.8068,100.3240,72.7615,0.0024
01/04/2014,Core_Cuarto,Easter,Occidente,15.0147,10.1167,9.9764,84.8068,100.3240,75.5452,0.0000
01/04/2014,Core_Cuarto,Easter,Sureste,15.7318,10.0019,9.9056,84.8068,100.3240,82.0287,1.0917
01/04/2014,Core_Familiar,Easter,Central-Bajio,16.5846,9.8141,9.7466,84.8068,100.3240,71.2401,1.0766
01/04/2014,Core_Familiar,Easter,Centro Sur,14.6072,9.8846,9.6985,84.8068,100.3240,80.6667,0.2700
